code,name,行业,上市时间,最新,涨幅,股息率_2024
600724,宁波富达,房地产开发,19960716,4.54,-3.4,3.08
600725,云维股份,煤炭行业,19960702,3.28,-0.3,0.0
600726,华电能源,电力行业,19960701,2.39,-2.05,0.0
600727,鲁北化工,化学原料,19960702,7.85,3.29,1.27
600728,佳都科技,软件开发,19960716,5.19,-2.08,0.0
600729,重庆百货,商业百货,19960702,30.35,-1.2,4.49
600730,中国高科,教育,19960726,6.09,-0.98,0.16
600731,湖南海利,农药兽药,19960802,6.25,-0.64,3.2
600732,爱旭股份,光伏设备,19960816,11.63,1.48,0.0
600733,北汽蓝谷,汽车整车,19960816,7.58,1.74,0.0
600734,实达集团,互联网服务,19960808,3.98,-1.24,0.0
600735,新华锦,纺织服装,19960726,8.06,-1.35,0.0
600736,苏州高新,房地产开发,19960815,5.37,-1.1,0.34
600737,中粮糖业,食品饮料,19960731,9.2,-1.29,6.63
600738,丽尚国潮,商业百货,19960802,5.21,-1.51,0.29
600739,辽宁成大,贸易行业,19960819,10.55,-1.03,0.19
600740,山西焦化,煤炭行业,19960808,3.55,-0.56,0.56
600741,华域汽车,汽车零部件,19960826,18.81,-1.26,4.25
600742,一汽富维,汽车零部件,19960826,9.89,-1.3,3.54
600743,华远地产,房地产开发,19960909,1.87,-4.1,0.0
600744,华银电力,电力行业,19960905,4.71,-6.73,0.0
600745,闻泰科技,消费电子,19960828,35.08,-2.04,0.0
600746,江苏索普,化学原料,19960918,8.01,0.38,0.62
600748,上实发展,房地产开发,19960925,3.09,-1.9,0.0
600749,西藏旅游,旅游酒店,19961015,11.0,-0.72,0.0
600750,江中药业,中药,19960923,23.13,-0.39,5.19
600751,海航科技,航运港口,19960909,2.85,-0.35,0.0
600753,庚星股份,贸易行业,19960927,5.89,-4.69,0.0
600754,锦江酒店,旅游酒店,19961011,23.2,-1.53,2.16
600755,厦门国贸,贸易行业,19961003,6.21,-1.11,5.31
600756,浪潮软件,互联网服务,19960923,13.98,-2.98,0.0
600757,长江传媒,文化传媒,19961003,9.38,-2.09,4.37
600758,辽宁能源,煤炭行业,19961029,3.73,-2.86,1.39
600759,洲际油气,石油行业,19961008,2.13,-2.29,0.0
600760,中航沈飞,航天航空,19961011,48.01,-0.25,0.83
600761,安徽合力,工程机械,19961009,16.37,-0.55,3.67
600763,通策医疗,医疗服务,19961030,41.2,1.2,1.09
600764,中国海防,计算机设备,19961104,28.69,3.42,0.45
600765,中航重机,航天航空,19961106,15.93,-1.18,0.76
600768,宁波富邦,有色金属,19961111,10.49,-0.66,1.43
600769,祥龙电业,工程建设,19961101,10.96,-2.4,0.0
600770,综艺股份,综合行业,19961120,6.78,-9.96,0.0
600771,广誉远,中药,19961105,20.95,0.38,0.0
600773,西藏城投,房地产开发,19961108,8.97,0.79,0.11
600774,汉商集团,商业百货,19961108,8.26,-0.6,0.0
600775,南京熊猫,通信设备,19961118,9.55,-2.25,0.0
600776,东方通信,通信设备,19961126,10.18,-2.12,0.6
600778,友好集团,商业百货,19961203,6.2,-2.82,0.0
600779,水井坊,酿酒行业,19961206,44.68,-1.11,2.17
600780,通宝能源,电力行业,19961205,5.85,-0.68,0.0
600782,新钢股份,钢铁行业,19961225,3.88,-0.77,0.26
600783,鲁信创投,非金属材料,19961225,11.84,-2.71,0.59
600784,鲁银投资,综合行业,19961225,6.05,-0.98,1.09
600785,新华百货,商业百货,19970108,11.72,-2.82,2.13
600787,中储股份,物流行业,19970121,5.67,-0.87,1.23
600789,鲁抗医药,化学制药,19970226,10.8,-0.37,1.22
600790,轻纺城,商业百货,19970228,3.62,-2.16,3.31
600791,京能置业,房地产开发,19970130,4.31,-3.58,0.0
600792,云煤能源,煤炭行业,19970123,3.24,-1.22,0.0
600793,宜宾纸业,造纸印刷,19970220,33.78,0.72,0.0
600794,保税科技,物流行业,19970306,4.07,-3.1,1.72
600795,国电电力,电力行业,19970318,4.62,-2.12,4.33
600796,钱江生化,环保行业,19970408,5.65,-0.88,0.55
600797,浙大网新,互联网服务,19970418,9.63,-3.51,0.0
600798,宁波海运,航运港口,19970423,3.82,-8.83,0.52
600800,渤海化学,化学制品,19931206,3.65,-3.44,0.0
600801,华新水泥,水泥建材,19940103,12.43,-1.27,3.7
600802,福建水泥,水泥建材,19940103,4.32,-1.37,0.0
600803,新奥股份,燃气,19940103,19.2,-1.08,5.52
600805,悦达投资,综合行业,19940103,5.41,9.96,0.92
600807,济高发展,医疗器械,19940103,3.0,-1.32,0.0
600808,马钢股份,钢铁行业,19940106,3.47,7.1,0.0
600809,山西汾酒,酿酒行业,19940106,192.0,-0.52,3.16
600810,神马股份,化纤行业,19940106,8.85,-4.01,0.56
600812,华北制药,化学制药,19940114,6.04,1.0,0.5
600814,杭州解百,商业百货,19940114,7.91,-1.37,1.73
600815,厦工股份,工程机械,19940128,2.66,-4.32,0.0
600816,建元信托,多元金融,19940128,2.64,-1.12,0.0
600817,宇通重工,工程机械,19940128,11.47,0.35,3.31
600818,中路股份,交运设备,19940128,10.82,-2.35,0.09
600819,耀皮玻璃,玻璃玻纤,19940128,5.54,0.73,0.69
600820,隧道股份,工程建设,19940128,6.02,0.5,5.32
600821,金开新能,电力行业,19940128,5.44,-1.27,3.68
600822,上海物贸,汽车服务,19940204,10.52,-4.19,0.0
600824,益民集团,商业百货,19940204,4.22,-5.8,0.43
600825,新华传媒,文化传媒,19940204,6.67,-3.05,0.18
600826,兰生股份,贸易行业,19940204,7.71,-2.53,3.63
600827,百联股份,商业百货,19940204,9.14,-1.61,2.9
600828,茂业商业,商业百货,19940224,4.19,-6.05,0.0
600829,人民同泰,医药商业,19940224,7.4,0.54,0.0
600830,香溢融通,多元金融,19940224,8.55,-2.51,0.18
600831,ST广网,文化传媒,19940224,2.93,-2.33,0.0
600833,第一医药,医药商业,19940224,13.09,-1.13,1.68
600834,申通地铁,铁路公路,19940224,8.03,-2.07,0.47
600835,上海机电,专用设备,19940224,20.52,-1.2,2.05
600838,上海九百,商业百货,19940224,8.2,-3.76,0.39
600839,四川长虹,家电行业,19940311,10.03,-1.96,1.0
600841,动力新科,汽车整车,19940311,6.09,9.53,0.0
600843,上工申贝,专用设备,19940311,11.25,-2.85,0.0
600844,丹化科技,化学原料,19940311,3.12,-0.95,0.0
600845,宝信软件,互联网服务,19940311,25.6,-1.16,2.34
600846,同济科技,工程建设,19940311,9.23,-0.97,2.17
600847,万里股份,电池,19940324,10.13,-0.78,0.0
600848,上海临港,房地产开发,19940324,8.92,-0.89,2.24
600850,电科数字,互联网服务,19940324,23.19,-0.86,1.51
600851,海欣股份,化学制药,19940404,6.53,0.15,0.61
600853,龙建股份,工程建设,19940404,3.53,-1.4,1.13
600854,春兰股份,家电行业,19940425,4.85,-0.82,2.47
600855,航天长峰,计算机设备,19940425,12.34,-1.59,0.0
600857,宁波中百,商业百货,19940425,9.81,-1.6,0.0
600858,银座股份,商业百货,19940506,5.26,-1.87,1.01
600859,王府井,商业百货,19940506,13.92,-3.47,0.57
600860,京城股份,通用设备,19940506,12.1,-0.25,0.0
600861,北京人力,专业服务,19940520,20.29,-2.31,3.45
600862,中航高科,航天航空,19940520,23.02,-1.41,1.08
600863,内蒙华电,电力行业,19940520,4.03,-0.74,5.46
600864,哈投股份,证券,19940809,5.7,-1.55,0.88
600865,百大集团,商业百货,19940809,9.05,-1.74,1.99
600866,星湖科技,化学制品,19940818,7.35,-0.14,5.17
600867,通化东宝,生物制品,19940824,7.72,1.05,3.24
600868,梅雁吉祥,电力行业,19940912,2.85,-1.72,0.0
600869,远东股份,电网设备,19950206,4.71,-1.46,0.0
600871,石化油服,采掘行业,19950411,1.85,-1.07,0.0
600872,中炬高新,食品饮料,19950124,19.15,-0.83,2.19
600873,梅花生物,化学制品,19950217,10.68,0.56,5.64
600874,创业环保,环保行业,19950630,5.78,-0.52,2.94
600875,东方电气,电源设备,19951010,15.88,-0.94,2.54
600876,凯盛新能,光伏设备,19951031,9.34,-0.95,0.0
600877,电科芯片,半导体,19951013,11.84,-1.82,0.0
600879,航天电子,航天航空,19951115,8.81,-1.67,0.57
600880,博瑞传播,教育,19951115,4.46,-2.62,0.22
600881,亚泰集团,水泥建材,19951115,1.76,-4.35,0.0
600882,妙可蓝多,食品饮料,19951206,26.51,-0.75,0.0
600883,博闻科技,农牧饲渔,19951208,7.58,-1.94,0.79
600884,杉杉股份,电子元件,19960130,7.44,0.4,0.0
600885,宏发股份,电网设备,19960205,33.85,0.74,1.52
600886,国投电力,电力行业,19960118,15.86,-0.06,2.88
600887,伊利股份,食品饮料,19960312,30.6,0.13,3.99
600888,新疆众和,有色金属,19960215,6.79,-0.44,3.98
600889,南京化纤,化纤行业,19960308,16.19,-0.74,0.0
600892,大晟文化,游戏,19960315,2.95,-2.96,0.0
600893,航发动力,航天航空,19960408,33.9,-0.29,0.29
600894,广日股份,专用设备,19960328,10.53,-1.13,12.82
600895,张江高科,房地产开发,19960422,25.25,0.44,0.79
600897,厦门空港,航空机场,19960531,14.33,-1.24,2.23
600900,长江电力,电力行业,20031118,30.49,-1.74,3.09
600901,江苏金租,多元金融,20180301,5.8,0.0,4.66
600903,贵州燃气,燃气,20171107,6.83,-1.01,0.53
600905,三峡能源,电力行业,20210610,4.31,-0.69,1.55
600906,财达证券,证券,20210507,6.38,-2.15,1.57
600908,无锡银行,银行,20160923,5.9,-1.01,3.73
600909,华安证券,证券,20161206,5.45,-1.45,1.83
600916,中国黄金,珠宝首饰,20210205,8.25,-0.84,4.24
600917,重庆燃气,燃气,20140930,5.56,-0.71,1.55
600918,中泰证券,证券,20200603,6.07,-1.3,0.58
600919,江苏银行,银行,20160802,10.98,-0.72,4.74
600925,苏能股份,煤炭行业,20230329,5.05,-0.79,2.42
600926,杭州银行,银行,20161027,15.61,-0.7,4.16
600927,永安期货,多元金融,20211223,12.19,-1.61,0.98
600928,西安银行,银行,20190301,3.75,-1.57,2.67
600929,雪天盐业,化学原料,20180326,5.09,-0.59,1.71
600933,爱柯迪,汽车零部件,20171117,16.16,-1.16,1.86
600935,华塑股份,化学原料,20211126,2.3,-1.29,0.0
600936,广西广电,文化传媒,20160815,3.89,-1.02,0.0
600938,中国海油,石油行业,20220421,25.65,0.0,5.01
600939,重庆建工,工程建设,20170221,2.91,-5.83,0.0
600941,中国移动,通信服务,20220105,114.2,-0.55,4.09
600955,维远股份,化学原料,20210915,13.12,-0.23,0.23
600956,新天绿能,燃气,20200629,7.91,-0.38,2.65
600958,东方证券,证券,20150323,9.27,-0.96,1.89
600959,江苏有线,文化传媒,20150428,3.34,0.0,0.66
600960,渤海汽车,汽车零部件,20040407,4.15,0.48,0.0
600961,株冶集团,有色金属,20040830,10.26,-0.39,0.0
600962,国投中鲁,食品饮料,20040622,13.84,-2.19,0.0
600963,岳阳林纸,造纸印刷,20040525,4.36,-0.91,0.69
600965,福成股份,农牧饲渔,20040713,5.0,-1.96,0.76
600966,博汇纸业,造纸印刷,20040608,4.5,-0.66,0.63
600967,内蒙一机,交运设备,20040518,11.8,-2.64,1.25
600968,海油发展,采掘行业,20190626,3.89,0.26,3.47
600969,郴电国际,电力行业,20040408,7.36,-3.29,0.0
600970,中材国际,工程建设,20050412,9.13,-0.98,4.93
600971,恒源煤电,煤炭行业,20040817,6.68,-1.04,7.04
600973,宝胜股份,电网设备,20040802,4.7,-1.26,0.0
600975,新五丰,农牧饲渔,20040609,5.97,-1.0,0.0
600976,健民集团,中药,20040419,39.93,0.38,2.25
600977,中国电影,文化传媒,20160809,10.22,-0.2,0.45
600979,广安爱众,电力行业,20040906,5.45,-2.15,1.05
600980,北矿科技,小金属,20040512,16.94,2.79,0.77
600981,汇鸿集团,贸易行业,20040630,2.6,-2.62,0.38
600982,宁波能源,电力行业,20040706,4.78,-3.43,3.14
600983,惠而浦,家电行业,20040727,10.11,-0.79,2.87
600984,建设机械,工程机械,20040707,3.28,-0.3,0.0
600985,淮北矿业,煤炭行业,20040428,12.37,-0.08,6.06
600986,浙文互联,文化传媒,20040426,8.26,-3.5,0.61
600987,航民股份,纺织服装,20040809,6.97,-0.29,4.3
600988,赤峰黄金,贵金属,20040414,28.36,3.16,0.56
600989,宝丰能源,化学原料,20190516,16.39,0.24,2.5
600990,四创电子,通信设备,20040510,23.65,4.05,0.0
600992,贵绳股份,通用设备,20040514,13.68,-1.58,0.09
600993,马应龙,中药,20040517,28.24,0.11,2.2
600995,南网储能,电力行业,20040615,9.69,-1.22,1.09
600996,贵广网络,文化传媒,20161226,8.19,-3.42,0.0
600997,开滦股份,煤炭行业,20040602,5.88,-0.68,4.42
600998,九州通,医药商业,20101102,5.15,-0.39,3.88
600999,招商证券,证券,20091117,16.35,-1.15,2.92
601000,唐山港,航运港口,20100705,4.12,-0.48,4.85
601001,晋控煤业,煤炭行业,20060623,12.34,1.31,6.12
601002,晋亿实业,通用设备,20070126,4.87,-0.81,2.05
601003,柳钢股份,钢铁行业,20070227,3.52,-1.12,0.0
601005,重庆钢铁,钢铁行业,20070228,1.29,-0.77,0.0
601006,大秦铁路,物流行业,20060801,6.63,-1.04,4.06
601007,金陵饭店,旅游酒店,20070406,7.1,-0.14,0.99
601008,连云港,航运港口,20070426,6.69,-9.96,0.9
601009,南京银行,银行,20070719,10.8,-0.83,5.17
601010,文峰股份,商业百货,20110603,2.81,-1.75,4.41
601011,宝泰隆,煤炭行业,20110309,2.44,-2.01,0.0
601012,隆基绿能,光伏设备,20120411,14.92,-0.6,0.0
601015,陕西黑猫,煤炭行业,20141105,3.05,-1.29,0.0
601016,节能风电,电力行业,20140929,2.88,-0.69,2.57
601018,宁波港,航运港口,20100928,3.64,-2.41,2.97
601019,山东出版,文化传媒,20171122,9.88,-2.76,3.14
601020,华钰矿业,有色金属,20160316,17.19,-0.12,0.23
601021,春秋航空,航空机场,20150121,57.64,-1.52,1.42
601022,宁波远洋,航运港口,20221208,9.45,-4.64,1.34
601033,永兴股份,环保行业,20240118,15.55,-0.77,3.86
601038,一拖股份,专用设备,20120808,12.96,-0.69,2.31
601058,赛轮轮胎,橡胶制品,20110630,12.75,-0.93,2.98
601059,信达证券,证券,20230201,14.5,-2.03,0.44
601061,中信金属,贸易行业,20230410,7.96,2.71,2.11
601065,江盐集团,化学原料,20230410,8.27,0.0,2.66
601066,中信建投,证券,20180620,23.05,-1.54,1.11
601068,中铝国际,工程建设,20180831,4.36,-1.8,0.0
601069,西部黄金,贵金属,20150122,19.35,4.76,0.26
601077,渝农商行,银行,20191029,7.56,-1.31,4.03
601083,锦江航运,航运港口,20231205,11.58,-3.26,3.44
601086,国芳集团,商业百货,20170929,11.78,-5.31,0.68
601088,中国神华,煤炭行业,20071009,39.7,-1.73,5.69
601089,福元医药,化学制药,20220630,16.38,1.24,3.05
601096,宏盛华源,电网设备,20231222,4.2,-1.18,0.66
601098,中南传媒,文化传媒,20101028,13.89,-1.49,3.96
601099,太平洋,证券,20071228,3.58,-1.65,0.0
601100,恒立液压,工程机械,20111028,69.79,-0.98,1.0
601101,昊华能源,煤炭行业,20100331,7.47,1.63,6.13
601106,中国一重,专用设备,20100209,2.65,-0.38,0.0
601107,四川成渝,铁路公路,20090727,6.13,-1.61,4.73
601108,财通证券,证券,20171024,7.31,-0.95,2.19
601111,中国国航,航空机场,20060818,7.85,-1.88,0.0
601113,华鼎股份,化纤行业,20110509,4.03,-0.98,0.0
601116,三江购物,商业百货,20110302,10.72,-1.65,1.87
601117,中国化学,工程建设,20100107,7.7,-0.9,2.42
601118,海南橡胶,橡胶制品,20110107,4.59,-0.86,0.24
601121,宝地矿业,钢铁行业,20230310,5.87,0.51,1.49
601126,四方股份,电网设备,20101231,16.02,-1.54,4.49
601127,赛力斯,汽车整车,20160615,145.87,10.0,0.89
601128,常熟银行,银行,20160930,7.8,-1.27,3.21
601133,柏诚股份,工程建设,20230410,10.98,-1.08,2.0
601136,首创证券,证券,20221222,19.12,0.21,0.78
601137,博威合金,有色金属,20110127,17.75,-1.33,2.82
601138,工业富联,消费电子,20180608,18.79,-1.36,3.41
601139,深圳燃气,燃气,20091225,6.42,-0.93,2.49
601155,新城控股,房地产开发,20151204,12.5,-1.57,0.0
601156,东航物流,物流行业,20210609,12.94,-1.07,5.23
601158,重庆水务,公用事业,20100329,4.86,-1.22,2.7
601162,天风证券,证券,20181019,3.9,-1.76,0.0
601163,三角轮胎,橡胶制品,20160909,13.77,-0.79,3.85
601166,兴业银行,银行,20070205,22.81,-0.39,4.65
601168,西部矿业,有色金属,20070712,16.07,0.75,6.22
601169,北京银行,银行,20070919,6.28,-0.79,5.1
601177,杭齿前进,通用设备,20101011,18.15,-2.05,0.33
601179,中国西电,电网设备,20100128,6.19,-0.64,1.34
601186,中国铁建,工程建设,20080310,7.85,-1.26,3.82
601187,厦门银行,银行,20201027,6.18,-1.28,5.02
601188,龙江交通,铁路公路,20100319,3.44,-1.99,2.06
601198,东兴证券,证券,20150226,10.18,-1.26,1.41
601199,江南水务,公用事业,20110317,5.27,-1.13,2.47
601200,上海环境,环保行业,20170331,7.84,-0.76,1.28
601208,东材科技,塑料制品,20110520,9.22,-0.75,1.08
601211,国泰君安,证券,20150626,17.46,-1.02,2.46
601212,白银有色,有色金属,20170215,2.78,-1.07,0.14
601216,君正集团,化学原料,20110222,5.36,-0.37,2.8
601218,吉鑫科技,风电设备,20110506,3.57,-1.38,0.28
601222,林洋能源,仪器仪表,20110808,5.52,-0.54,4.86
601225,陕西煤业,煤炭行业,20140128,20.82,0.05,6.47
601226,华电科工,工程机械,20141211,6.21,0.16,0.55
601228,广州港,航运港口,20170329,3.23,-2.12,1.21
601229,上海银行,银行,20161116,10.95,-2.49,4.57
601231,环旭电子,消费电子,20120220,13.52,-1.46,1.7
601233,桐昆股份,化纤行业,20110518,10.95,-0.09,0.91
601236,红塔证券,证券,20190705,8.22,-3.52,1.82
601238,广汽集团,汽车整车,20120329,8.05,-0.12,0.62
601279,英利汽车,汽车零部件,20210415,3.65,-0.82,0.27
601288,农业银行,银行,20100715,5.54,-1.25,4.37
601298,青岛港,航运港口,20190121,8.84,-3.07,3.55
601311,骆驼股份,电池,20110602,8.46,-0.94,3.43
601318,中国平安,保险,20070301,53.23,-1.13,4.79
601319,中国人保,保险,20181116,8.24,-1.67,2.18
601326,秦港股份,航运港口,20170816,3.23,-2.71,2.63
601328,交通银行,银行,20070515,7.67,-1.29,4.94
601330,绿色动力,环保行业,20180611,7.04,-0.71,4.26
601333,广深铁路,铁路公路,20061222,2.96,-1.0,2.36
601336,新华保险,保险,20111216,50.21,-2.14,5.04
601339,百隆东方,纺织服装,20120612,5.03,-0.2,5.17
601360,三六零,软件开发,20120116,9.99,-2.44,1.0
601366,利群股份,商业百货,20170412,4.57,-1.93,0.44
601368,绿城水务,公用事业,20150612,4.71,-1.46,0.64
601369,陕鼓动力,通用设备,20100428,8.5,-1.16,5.29
601375,中原证券,证券,20170103,3.84,-1.29,0.6
601377,兴业证券,证券,20101013,5.72,-1.21,2.27
601388,怡球资源,有色金属,20120423,2.49,-2.73,0.2
601390,中国中铁,工程建设,20071203,5.58,-1.06,3.19
601398,工商银行,银行,20061027,7.08,-0.56,4.35
601399,国机重装,专用设备,20200608,2.91,-0.68,0.0
601456,国联证券,证券,20200731,9.76,-1.31,0.57
601500,通用股份,橡胶制品,20160919,4.63,-1.07,0.0
601512,中新集团,房地产开发,20191220,7.25,-1.36,1.77
601515,东峰集团,包装材料,20120216,3.96,-2.46,0.0
601518,吉林高速,铁路公路,20100319,2.73,-1.8,3.15
601519,大智慧,软件开发,20110128,8.95,-1.65,0.0
601528,瑞丰银行,银行,20210625,5.38,-1.28,3.72
601555,东吴证券,证券,20111212,7.88,-0.88,3.96
601566,九牧王,纺织服装,20110530,8.9,-2.09,3.37
601567,三星医疗,电网设备,20110615,23.83,-0.58,3.73
601568,北元集团,化学原料,20201020,4.18,-0.95,2.39
601577,长沙银行,银行,20180926,9.65,-1.23,4.35
601579,会稽山,酿酒行业,20140825,19.39,-5.28,2.06
601588,北辰实业,房地产服务,20061016,1.7,-1.16,0.0
601595,上海电影,文化传媒,20160817,30.11,-4.44,0.32
601598,中国外运,物流行业,20190118,4.86,-1.42,5.97
601599,浙文影业,纺织服装,20110527,3.57,-2.19,0.0
601600,中国铝业,有色金属,20070430,6.62,-0.75,3.28
601601,中国太保,保险,20071225,33.51,-2.47,3.22
601606,长城军工,专用设备,20180806,13.55,-3.08,0.0
601607,上海医药,医药商业,19940324,18.29,-0.71,2.02
601608,中信重工,专用设备,20120706,4.41,-1.12,0.65
601609,金田股份,有色金属,20200422,6.46,-0.77,1.7
601611,中国核建,工程建设,20160606,8.78,0.23,1.07
601615,明阳智能,风电设备,20190123,10.08,-2.23,3.02
601616,广电电气,电网设备,20110201,3.67,-1.87,1.91
601618,中国中冶,工程建设,20090921,2.91,-0.68,1.92
601619,嘉泽新能,电力行业,20170720,3.58,-1.38,3.07
601628,中国人寿,保险,20070109,38.01,-1.38,1.71
601633,长城汽车,汽车整车,20110928,23.42,0.3,1.92
601636,旗滨集团,玻璃玻纤,20110812,5.27,-0.75,0.85
601658,邮储银行,银行,20191210,5.36,-0.56,4.88
